Date,XLK,XLF,XLE,XLI,XLP,XLU,XLV,XLY,XLB,XLRE,XLC
2019-07-19,0.12471142289767423,0.021042385767951366,-0.1365941336566786,0.06099663576749981,0.17533979877849615,0.19554131504129257,0.06703386793518007,0.09669512454561424,0.023501896854554394,0.17407001916828757,-0.025572978518859535
2019-07-22,0.1417099075022128,0.03891918494352242,-0.13281098157548854,0.06224308764443598,0.16781453223411336,0.18201929865850786,0.07081262472986771,0.09987576948750276,0.017135351364260476,0.1618378427704521,-0.014923278443113697
2019-07-23,0.1476858705961277,0.047751106321782144,-0.12750970164547848,0.076889033347747,0.1691213114058805,0.18286942672139994,0.07962500602854372,0.11235986442698054,0.0423859793737178,0.1836375546624649,-0.00790163767154739
2019-07-24,0.15139623336344643,0.04416419811947514,-0.11986313877701438,0.08821730122599858,0.16862780246091602,0.19229814435548942,0.0779426881835874,0.11917856743353594,0.047472652504554125,0.18592306435921313,-0.0032598511930771457
2019-07-25,0.14037514825237452,0.03382056667666866,-0.14070853477997836,0.08146204229396403,0.16798756136782367,0.18524844424990983,0.06301064302040182,0.1163649624116394,0.0265567697446234,0.1841433408939579,-0.012756811301715354
2019-07-26,0.1286798573551935,0.042823871567266636,-0.15212693829171808,0.06303385140670392,0.17218447853824137,0.1861945131005298,0.05343892151286722,0.11310020973699353,0.01978805889180224,0.17618357641202453,0.008198856327665816
2019-07-29,0.14559088991502334,0.03525961422520263,-0.16466783213971525,0.052988979815752124,0.1681270225771656,0.1796597600155827,0.060735373184211516,0.11359607382111991,0.010564110279183803,0.17670249510711633,0.041869859448204094
2019-07-30,0.1580626276517625,0.03011201763714988,-0.15163404182462215,0.057446518250726886,0.17001889962200756,0.17438933948604451,0.06382623183968783,0.10888967891624879,0.021060036573305796,0.1994772530605875,0.05706996419330945
2019-07-31,0.15858769512770254,0.024413706430416626,-0.1612147661113834,0.056043607492382685,0.14767853538751363,0.1760807100743096,0.05271620605205052,0.10507205371963191,0.007178423772371545,0.19573288468637307,0.06540945603536574
2019-08-01,0.1496744535523169,0.008352378161929908,-0.1786688195479912,0.013133487514551012,0.13825891530616086,0.17757650030755068,0.043182687354399896,0.08503848319879848,-0.00758333348568252,0.1758982948155008,0.05335578449455958
2019-08-02,0.12073618157112831,0.007965621642738618,-0.17911045356223854,0.020450721547348172,0.14810719327752375,0.18500962890325012,0.04054107841777377,0.0814324258032868,-0.009065720935387378,0.1770439522809737,0.04745535935157319
2019-08-05,0.060651024626947825,-0.026005217445638662,-0.19915583639788614,-0.006468285020746145,0.1069804363947815,0.16230114130664797,0.012370514576873992,0.04522627190105877,-0.021261997642307517,0.16015348041873456,0.0069345608253943425
2019-08-06,0.07445231047952028,-0.015945860948365254,-0.19598308215944293,0.007534557716762702,0.10400647511129102,0.1638131291404974,0.01939578706684708,0.0574466893229264,-0.029320538559298615,0.15945091930874322,0.014537049418327008
2019-08-07,0.07535470023543844,-0.03417337736322734,-0.2049632940459155,0.005522842870570255,0.1158968540484786,0.16580349404840744,0.017918449945562465,0.054663154770737465,-0.015574045345842169,0.172875120341081,0.0056885283795993224
2019-08-08,0.09753974527008791,-0.020202835701543798,-0.18816104801276823,0.015402862003967677,0.13717175993956165,0.17954768104509444,0.031363758309237655,0.07051305728955048,-0.000126698726953145,0.19382924476295482,0.024697395513036957
2019-08-09,0.0821420477141428,-0.025884518764262565,-0.19127607516793477,0.011311646060069735,0.1395016647425924,0.1871995508614337,0.031043329702186373,0.05915020018080841,-0.0038594304343656516,0.20119832733476195,0.014092791019600481
2019-08-12,0.0673759319971563,-0.038789927119383116,-0.19314920526745005,0.002980434658604869,0.135304988431437,0.1794240657252506,0.022304642202075398,0.039799669178459895,-0.024941260195781023,0.19765836168379214,-0.0022249752954620616
2019-08-13,0.10306062212110656,-0.015264851021300485,-0.19084719959358887,0.024006917905980973,0.15239585065909855,0.18542089124958783,0.039926359776541576,0.06557711193877735,0.0002754251876333491,0.2103092783505156,0.021057022940651038
2019-08-14,0.07067900169146335,-0.042634711655958,-0.21254161025656393,-0.00249396749023012,0.13420721860676643,0.17406922969122252,0.01069307546779208,0.03745949569816376,-0.021590456210005438,0.1917733997035711,-0.013820664742323796
2019-08-15,0.062135844611786784,-0.046761747063234216,-0.21931155008380943,-0.01049844648261844,0.14339783615141077,0.18683465227677987,0.009462749282998617,0.02617351834083692,-0.0294370954752885,0.2038351852303235,-0.01914756763665093
2019-08-16,0.09214944697349958,-0.022320971716010773,-0.18044960066097493,0.013493179834527025,0.15172201235334049,0.18196453235648735,0.023582705300292606,0.05027635657467222,0.0035723824153928163,0.2016851392259127,0.00746574658528143
2019-08-19,0.10389188878676481,-0.02547879550547827,-0.1683209263854425,0.010248695406892105,0.1468100308382163,0.17670902041068115,0.023402618853238577,0.058157464516608304,0.005429942631639317,0.20321538782961324,0.02359222434292474
2019-08-20,0.09668824790461228,-0.04053970247370098,-0.177378606351133,-0.0017544257123194296,0.12558776311822095,0.16880994219180145,0.011566412645316326,0.05757165132165132,-0.013657796325402427,0.18285260650965873,0.021644698063402856
2019-08-21,0.11123477711397056,-0.03922492900334218,-0.17767599373491938,-0.0022589778898671753,0.1292796438276298,0.180745181504826,0.015659448379818253,0.07095572642953285,-0.015467103175266117,0.1864426882828174,0.02392273085861718
2019-08-22,0.10681539575462562,-0.036409121524102805,-0.18550608419658787,-0.008190323801226196,0.14342850338152746,0.19039938238416254,0.010675989471929492,0.06255258440940858,-0.025889417210805288,0.20310645879428102,0.015380474976530945
2019-08-23,0.06695884865430468,-0.05763667612923162,-0.22207664646733705,-0.025285991828402188,0.13134180353269276,0.18654817928662215,-0.013632951773315694,0.033017531998867256,-0.04455200862165076,0.1955647936569116,-0.011236264960293396
2019-08-26,0.07945888196135309,-0.044195765122207686,-0.21504642523204254,-0.015243656724331811,0.14816126373512595,0.2011416101614425,-0.002990509911856898,0.044148576235849335,-0.034826550122917244,0.20964136389352683,0.007699206858131191
2019-08-27,0.06700416578408541,-0.0533354986138338,-0.22557022729386134,-0.024511563798349068,0.14643083016246594,0.1981592544749955,-0.013618706573150896,0.03285006590010453,-0.046510382325943844,0.19731946471519324,-0.004953197636575202
2019-08-28,0.058292531732893726,-0.05734756085929782,-0.22026189903172522,-0.024836534063339855,0.1568127229131393,0.20222758087687498,-0.009982036987053688,0.03911987065422595,-0.05217210710603115,0.2024572081422038,-0.012005897925951525
2019-08-29,0.07485880244355947,-0.04206542577161321,-0.20543187476823643,-0.00614110612355212,0.1611854211413828,0.21309424132477428,-0.0030569056533569228,0.05285267418485362,-0.03637337898065296,0.19656416097190577,0.007755500180676167
2019-08-30,0.0649441804831048,-0.03859583441573333,-0.21031719263377324,-0.0028134231327139325,0.15843400019939513,0.2046003920237709,-0.00826138843544244,0.0349721417428126,-0.037087121700286385,0.19857024535295786,0.0009097631292529496
2019-09-03,0.05512178391460876,-0.04114193312414571,-0.21195896972226846,-0.009472367937779724,0.168794719317912,0.2254334059522929,-0.01334745346311228,0.03668433181789643,-0.033287901220054206,0.22225976321869667,-0.0027860392887970598
2019-09-04,0.07225253074634819,-0.030930020154996907,-0.19472609550160114,0.0024278033213134265,0.17974862955166016,0.23198342280199147,-0.012456620962323695,0.042851911723990055,-0.01848508185908382,0.22762754390855866,0.026624364892905206
2019-09-05,0.09891623639724179,-0.0157861430187739,-0.18290860069021486,0.02128321822449175,0.17397302300536976,0.21315556909246558,0.00529563095875063,0.06052502562731199,-0.010112816060287244,0.22779439406204127,0.05723433632706798
2019-09-06,0.11185535602457541,-0.016837029967843642,-0.17749436407962205,0.016152473334428485,0.16440563610441106,0.1917471530135726,0.003997269364639733,0.07472450239230155,-0.012794568114211091,0.2215893403143503,0.06878824757359348
2019-09-09,0.11162858100850737,0.0027451055883880304,-0.14529007865877186,0.016005140296510678,0.15848991382928834,0.1791447359488778,-0.005226751867443369,0.08176577944019803,-0.019945886390850376,0.20854851861919,0.08027639534046505
2019-09-10,0.10973904241897192,0.007283545737969632,-0.13508311669321893,0.028497568010780405,0.15364426558028677,0.19522922665640396,-0.003851067332237501,0.07754445568888246,-0.0038195569462058376,0.20611940093053982,0.07945655842105848
2019-09-11,0.11780923538682586,0.01424046359634401,-0.1339226485506384,0.03278175412160955,0.15386796465195407,0.201084565569716,0.008634496609661202,0.0755581562837595,0.004510335492031503,0.1968693949641962,0.0828989877702484
2019-09-12,0.11434759572297404,0.018494040209797058,-0.14738243272843687,0.03372589004071491,0.1628273363344106,0.20684722073042816,0.00920859158337528,0.07219984459706885,0.010263120498004152,0.20357519265251378,0.07531422155012368
2019-09-13,0.1107954063064236,0.0359519706876501,-0.14508299221204157,0.03613782283669531,0.1429316948969419,0.20040397847888136,0.003627579325807373,0.06807220860262997,0.02080312840093712,0.18802606477904416,0.07658470075033552
2019-09-16,0.0952203131446634,0.03380765590124524,-0.11668476330270316,0.02904022030701303,0.13349174658778673,0.1923219251943924,-0.010863662295820586,0.0526231477773329,0.00018006960241367942,0.19294645284044565,0.06500125323753037
2019-09-17,0.10056016057376582,0.02771062434001581,-0.13358368919869457,0.02347094613238898,0.14284632249532758,0.2091701531782606,-0.00601897577611743,0.06286903624036366,0.00865751531148673,0.2202238565563377,0.06802665607863756
2019-09-18,0.11443552662540735,0.035514955198489906,-0.13911706362413967,0.021541070731181167,0.14061757429024246,0.21023201639743294,-0.0025224847683826823,0.07563108815788278,0.005606617310362161,0.20963009660765697,0.07721399374953952
2019-09-19,0.1098429145326596,0.02577620426163496,-0.14701690925082167,0.0072261668432613835,0.14518537331713888,0.21817846179090794,-0.003564531877606192,0.05921387551689339,0.006215521421317982,0.2209739625293543,0.07067061767927507
2019-09-20,0.09961166419543876,0.002629978716935266,-0.1488771498973983,0.0016360870972591535,0.14362749926130203,0.2501094907515258,0.0033309377174250976,0.0467657693852952,-0.006916225163764778,0.2272593556514606,0.060976316438988265
2019-09-23,0.09015850065663966,-0.004250092311402165,-0.14887709874610733,-0.001794562489181195,0.13384207316208263,0.24774954897985757,-0.011585045358205481,0.04325119920555398,-0.01991493933831756,0.22250047233815984,0.04569241318696249
2019-09-24,0.08389708437489496,-0.010064068137636828,-0.1678130964736234,-0.013794623241239368,0.13671969831841646,0.25713776370135766,-0.022048095660779587,0.036790310370931056,-0.02621099084903511,0.2208824994417824,0.034666092275144944
2019-09-25,0.0914620033073339,0.009424436216762144,-0.1784606250494093,0.009888577483081695,0.15513352042765982,0.26754289665095476,-0.02871566390194069,0.05311194391149221,-0.00722802968388514,0.24402532470490135,0.04649372363521587
2019-09-26,0.09396101512014732,0.008623602408158293,-0.1943397980743643,0.014444378924618695,0.16843634530019091,0.2919157280486535,-0.031133783116669478,0.04427085658170782,-0.004283113627839286,0.25725788916244086,0.035864421232146615
2019-09-27,0.08335341725610657,0.024804629057517458,-0.18660727004312294,0.011027176858846355,0.1657621765561943,0.30015379132693454,-0.03761129335246216,0.038037137640824614,0.002940241576605329,0.2630757663881522,0.02020800421274349
2019-09-30,0.08839733597451316,0.02597595079390458,-0.19249783090092076,0.011038867611693925,0.17305390830565326,0.2876209685055773,-0.03391270256142187,0.04339490338442986,0.020286267155336768,0.26072184884941874,0.016681964783454406
2019-10-01,0.07421758445202808,0.014937196772934813,-0.20904047421181116,-0.012554314963026725,0.1682858516871928,0.2661115336696174,-0.046240813892236554,0.03565114646908829,0.0026302706252052666,0.2344543889484474,0.010119365833352711
2019-10-02,0.04901725161949755,-0.009750812567713818,-0.2389820305595758,-0.039645798787615205,0.14563126848531893,0.2535721058509257,-0.06476871270618823,0.019959901982624206,-0.025112933903946644,0.23648315761320937,-0.001056582316885546
2019-10-03,0.06173550488959223,-0.005707601237301074,-0.2316036596774993,-0.0354730439853268,0.14713505298611684,0.23980863543016606,-0.05524504554706278,0.03903307106530218,-0.025808766546630113,0.25490839775495067,0.009470179551207103
2019-10-04,0.07604146013702562,0.003196540580899354,-0.23290694224761987,-0.029452081619864345,0.17770876753049403,0.27238440404512776,-0.03868121766522614,0.05242743082932311,-0.01356003561861252,0.2752316509257111,0.01857931352300901
2019-10-07,0.0911519165893151,-0.008563647951793318,-0.23655941386666068,-0.03121159690485431,0.17095359875480942,0.26073123081216854,-0.032427402309677,0.06473508256508964,-0.012457211089463183,0.27906851595405024,0.0333016664772372
2019-10-08,0.08484237432547559,-0.02331918990368753,-0.24946504168930517,-0.041200144365981295,0.1608710594557441,0.23006182043899592,-0.049741866382559174,0.06115368202311822,-0.022529639797272738,0.2725058820153794,0.02638063110853195
2019-10-09,0.11356105772199965,-0.020943942566095552,-0.24205692418081803,-0.03550925259265503,0.15381454651540238,0.2257700345266218,-0.04241999548711395,0.06742602291022814,-0.010953022362577891,0.2601172034063348,0.03594160710794436
2019-10-10,0.11721417756011543,-0.006820706767674101,-0.23930943146941774,-0.011443898817942166,0.15866221093877075,0.21943892082408656,-0.03930691063122649,0.07789966033743512,0.032313894135460375,0.2590285766714424,0.04250055973271949
2019-10-11,0.19029570705133692,0.03762807325890272,-0.2041225877608025,0.04068123787297062,0.17154182157683273,0.22168383073881714,-0.00789993264072697,0.1279376878823677,0.08063711395154516,0.2749942632590425,0.09820442489091663
2019-10-14,0.2048201397203766,0.07105037795820235,-0.17662287219670358,0.06683077337605381,0.19526714458178884,0.23648780171295103,0.019144958601469586,0.1476647210082227,0.08554642836870241,0.315500397067243,0.10523156147923585
2019-10-15,0.18030541426939362,0.08529835094789662,-0.17547866007177593,0.06833399520253947,0.18358981551132803,0.23397349641329246,0.022032144047390068,0.13656040928768198,0.09012229120631399,0.3173822891294624,0.09957866956038264
2019-10-16,0.19163929334051621,0.08748946507362043,-0.18014751461814504,0.06577411373879105,0.1775824305800502,0.23091558987337102,0.027834136669097065,0.14398014067025233,0.09609322704314494,0.30756571697253765,0.1058311945935646
2019-10-17,0.15448987707407458,0.07032656262062731,-0.18629140244056486,0.053222020423548955,0.16995331641444977,0.22137434237890874,0.007835880118969962,0.12453307172772887,0.08158315032940688,0.29197240842170546,0.08376483126265288
2019-10-18,0.14878820828095463,0.062338843008451494,-0.18546309416462714,0.05181763001872719,0.16675294112755523,0.22769008137676483,-0.001133811494400283,0.13162950844620291,0.08669033597151632,0.3081707559621747,0.0669504484026946
2019-10-21,0.1843760961884362,0.09541926958684654,-0.16671493107842006,0.07668305362325412,0.17213003844864794,0.2306779548639768,0.00918238047572495,0.15773500751442282,0.0955634312283069,0.31663557753484883,0.09329752891937582
2019-10-22,0.16895916803928035,0.0882505186531728,-0.14841709060910213,0.08917942239327803,0.146394131941759,0.216842328004214,0.020675455837511292,0.16154079644371322,0.09885872412889718,0.299610616428551,0.08297100003989
2019-10-23,0.16028838520870603,0.11671636569600863,-0.13173375877428528,0.09275508865438997,0.1603362116517555,0.2296822429906542,0.03547954851061719,0.15197947857637484,0.1146016001188328,0.32048438560637127,0.09205393910230097
2019-10-24,0.18177520211946674,0.12418182657872312,-0.1121568711430907,0.11258662238634187,0.15916779120876878,0.24069568228625582,0.03583580170619616,0.15116970754873393,0.12924250158875683,0.3072217232436254,0.0820991714966397
2019-10-25,0.25216775488921916,0.15864970544665313,-0.06816893976973559,0.15886351438135793,0.14755931445300585,0.1989234995162421,0.07235833672055203,0.18536822718535628,0.17882716952551458,0.2763309896316155,0.14501755900642865
2019-10-28,0.2258735797698741,0.14701142503329123,-0.08470653446737919,0.15392826282170757,0.1425798679278958,0.20120423402356513,0.06958805563176762,0.1540668175786435,0.1674084050465119,0.2478190402367697,0.1187171089779786
2019-10-29,0.2396164417215596,0.16666523232097208,-0.07407469048477633,0.16929237365259775,0.16490149209290017,0.22481051931402596,0.09719228799127633,0.1842762482125233,0.18166198663948396,0.28442388111533967,0.13934917149131576
2019-10-30,0.2685893491346054,0.15577700800300343,-0.07566849454463231,0.1933094970652911,0.15691717703623143,0.21860288810303108,0.10056226290393977,0.2020951939761142,0.18540318590439697,0.2728997039230201,0.1605290211834831
2019-10-31,0.25381221050290415,0.13067526596748413,-0.10044258463533273,0.15669202116198733,0.1327117003172975,0.22056432739943155,0.08758838766186061,0.17819054692802183,0.14589715937051717,0.24808337242436784,0.13302286936643304
2019-11-01,0.23926164726398857,0.13154792679143834,-0.08558834781558156,0.17294060094393604,0.1432921832349603,0.23204528605815433,0.08755664313589429,0.17059311816906142,0.14637557508010302,0.26191380258698693,0.11735681789048291
2019-11-04,0.23134288296187622,0.13599907774904896,-0.06374324096208406,0.1659586883302997,0.12425133157999424,0.22171890584996112,0.07068739655974521,0.147586540789155,0.12369723382580755,0.24306628437691136,0.11697806116403475
2019-11-05,0.2544105927228262,0.1411972179187131,-0.060235461096149745,0.1704127478311699,0.13390383015163887,0.21599657926061178,0.06973973760646723,0.1447971219968558,0.12833594502161172,0.2320942139566724,0.12885601355166587
2019-11-06,0.2550574558652483,0.12898829923143995,-0.09453534113402318,0.16502215942129417,0.12454045126040536,0.20364972320539332,0.06399608836311765,0.14451657644815152,0.12424292324004749,0.21629526755465767,0.1295761614337978
2019-11-07,0.2570847599177559,0.13156015348550087,-0.08518055998446561,0.15693111817428274,0.11387636461691586,0.17945055069445237,0.06089519178886049,0.13279317288330605,0.11345585446039075,0.19658134562867735,0.12995698013149481
2019-11-08,0.228063471159895,0.11671453096308815,-0.10360849858555554,0.14000243515662025,0.10683234956647225,0.16127696436685635,0.03821509930007028,0.10325995630986395,0.0981486980334163,0.18142458437835307,0.11263174209547433
2019-11-11,0.22971086446449984,0.11039755351681957,-0.0888871769054227,0.14243353092094257,0.10459695375460587,0.15602698539748294,0.033349077368942215,0.10072049874939348,0.10132602521845402,0.18107240968583693,0.11802297380967808
2019-11-12,0.2555689447409193,0.12217265304650016,-0.0919921247547959,0.1539146633812538,0.10176520483702567,0.15714627926917468,0.04261410344704686,0.1156336374995266,0.12252623006554542,0.17189520011002601,0.14280628324824662
2019-11-13,0.30419301035646407,0.13755029934242802,-0.07680197640555897,0.1722889431674841,0.11597996006191602,0.17491286388846583,0.05817013727816733,0.1347299894719558,0.13280447483307656,0.18120623462529473,0.15966546195903986
2019-11-14,0.301245561804631,0.13347375783280002,-0.057598301275918806,0.17077340312147138,0.11819044930846023,0.17418829539244007,0.06570101268081063,0.14017373155672375,0.14313914880772716,0.19056765927432462,0.16851814839432389
2019-11-15,0.3277046634562595,0.15206763508054544,-0.048743367354607936,0.1833083505137485,0.1261260187078581,0.19017855935374217,0.09718015220930676,0.15103654439759673,0.14347790176008313,0.19677650258064738,0.17252495912415866
2019-11-18,0.29905173455912615,0.13754376558704773,-0.07390487971083204,0.16348819399556036,0.13389412837243375,0.20262321758933077,0.0838708920738429,0.15651359864257364,0.1252079147713383,0.2128546772523301,0.16794688729620155
2019-11-19,0.30370888089829795,0.1386403749011016,-0.09835132558254456,0.16281010987304434,0.12953675466183823,0.18140916447116595,0.08031149747056343,0.1482297203379046,0.11170552900459807,0.19817995569002078,0.17442721586884846
2019-11-20,0.34716390655399954,0.13366507425611984,-0.0890077082048174,0.1721312719052026,0.13396813275103625,0.1832630612481394,0.09276826457167031,0.17468044424147222,0.11369710712211245,0.19558015925274752,0.20365378713442506
2019-11-21,0.36981072467874654,0.15804087256789967,-0.042688442686550254,0.19652095499429034,0.14731654442024467,0.18420322353962737,0.10593397409109917,0.1950459182835269,0.1323205340879523,0.1953518927433946,0.22294168271792159
2019-11-22,0.3581342037321744,0.16562440387821287,-0.060599398179633,0.1943102877935825,0.15467790895135658,0.20230328911502804,0.11617725191477679,0.1905018350898442,0.12520998743604594,0.18924267140212137,0.20900525306428763
2019-11-25,0.39059412806017146,0.18260716883638084,-0.0292039602893851,0.20534142378358045,0.151949700866421,0.19762761501526738,0.12763222995165635,0.20642936385059651,0.1449800408561026,0.19436817219453406,0.22890167270585327
2019-11-26,0.361070206367313,0.15788503298234113,-0.052388108634638164,0.2000590745195987,0.15986698210061157,0.19457534394973464,0.11583959799137378,0.18817268715429614,0.13770431003726924,0.20835630979624464,0.20526236294209
2019-11-27,0.36588600752477074,0.16157505588353294,-0.04730909788882154,0.20094804022118917,0.15236268133865827,0.18771672027740194,0.11007520027111828,0.1948495376131083,0.15637568690989,0.20566325568639554,0.2099844727803135
2019-11-29,0.3157846159525963,0.13773503810017318,-0.07286342032104742,0.16745820469592654,0.14255342487609823,0.18746805591671678,0.08021271375507122,0.15273602505485595,0.13471679608996934,0.19128917965004377,0.18117985943080983
2019-12-02,0.3097124766403774,0.14028221738760527,-0.07883872883872878,0.1476121714537959,0.14332621803091983,0.18017975593019653,0.07189368528925688,0.1488320139866932,0.1152905308607981,0.1679515568113894,0.1660140146025635
2019-12-03,0.2858433211207658,0.11845096079442863,-0.0909373239135407,0.12411585569164418,0.1341170744639808,0.16612084167539543,0.04816940219644983,0.12893551777672774,0.10532569108603496,0.16636614411626183,0.16555526674748178
2019-12-04,0.26325908416829136,0.12207576868083692,-0.09744304331691278,0.11560013653617118,0.14064186344390817,0.16334308348301319,0.06303281066411004,0.11460325274059491,0.08861546766177919,0.16697136504875165,0.1698311679065143
2019-12-05,0.317822336836439,0.17850234061618098,-0.07517118412969548,0.16542455449967952,0.15980561872075905,0.1645602275435225,0.0873000688538752,0.1548340222481861,0.12763217037779095,0.18444661604131474,0.21049716957912867
2019-12-06,0.3293988149605376,0.2110937028969817,-0.03979225219758942,0.1861234412142565,0.16302634089516865,0.15977069229089325,0.09868554211325264,0.15860201917532413,0.15480522664814123,0.1531300054492315,0.20411157996728146
2019-12-09,0.3706940915637693,0.23187941543150026,-0.035476548213220105,0.21354944431539313,0.17885490872549292,0.15145449402754507,0.11953721590808497,0.19554400596281307,0.18095824330435661,0.1723240662189034,0.2227788552603014
2019-12-10,0.3531592163298145,0.24955665197619092,-0.018304829699396175,0.20897378508561792,0.17508553806596505,0.14902566240624693,0.11770210284768456,0.19284056062610366,0.17071642894280226,0.16861224434839972,0.20938860648304902
2019-12-11,0.3607250312114838,0.2589932841279341,-0.020203831089112723,0.2238343562659446,0.16716061387988312,0.14747883257458594,0.1152450207724176,0.1955914602910378,0.18343922892091236,0.15774123529135076,0.2138638078634436
2019-12-12,0.364642168914878,0.27644229709534796,-0.006133123720244105,0.22776980685849435,0.16771442308080786,0.14981554634194105,0.11609093359857958,0.19353296752541893,0.18961359931048083,0.1657333867614672,0.20234225252234483
2019-12-13,0.37136701715148557,0.28100120332668754,-0.01669349596012759,0.22792493521401114,0.16462621363121666,0.14887446485292077,0.11417619895572395,0.2005848749184338,0.19438467163714912,0.15901576892202596,0.20506454699552612
2019-12-16,0.41832161672943213,0.29842781679088093,0.01975602946970767,0.2445523298600143,0.18887897212390548,0.16539290570998033,0.1654101015343068,0.2259935585959163,0.20879816692502517,0.16994394943523528,0.22897069786656177
2019-12-17,0.4457385884291285,0.3164685954455697,0.03931426404988336,0.26404745294152154,0.21514739703115193,0.2081025959491487,0.18788930643702328,0.26361325918392486,0.23178357041588904,0.20229511562299796,0.25226224347720816
2019-12-18,0.434241925901125,0.3159706120370622,0.06851431486717874,0.25247415557581077,0.2276647061312571,0.2212134024838408,0.19990899457553257,0.2550092622138971,0.22330835606429078,0.20730117340286847,0.2550980311800144
2019-12-19,0.47375532654103436,0.33218233633973737,0.08083727832293519,0.2800683053108537,0.24640876423889724,0.22360491913701086,0.22049512020947382,0.28441220336403217,0.24454620895807722,0.2301128524427778,0.2943510938889531
2019-12-20,0.5092713199440788,0.34595445803952174,0.11144453998280301,0.309845351797718,0.27855854836850247,0.23268388998832457,0.24164423807599555,0.3159200779368785,0.26752614774854133,0.25477549617172457,0.32174327340204134
2019-12-23,0.560811547319749,0.3704228690622924,0.1338969806160324,0.34606908577881956,0.286526029336446,0.22647685318278654,0.26248642500167274,0.34318731940013203,0.28248326486721864,0.26647198725734755,0.36300682638984316
